name,address,city,state,latitude,longitude,stars,review_count,categories
El Steak Burrito,4590 Spring Mountain Rd,Las Vegas,NV,36.126556783000005,-115.2038643741,4.5,44,"Restaurants, Latin American, Mexican"
Black Bear Espresso,25 Carlton Street,Toronto,ON,43.6610457,-79.3816605,4.0,33,"Food, Patisserie/Cake Shop, Coffee & Tea"
QuikTrip,3282 Hwy 21,Fort Mill,SC,35.0824494,-80.93317420000001,4.5,11,"Food, Gas Stations, Automotive, Convenience Stores"
El Valle Mexican Restaurant,"9229 Lawyers Rd, Unit O",Mint Hill,NC,35.186650205,-80.6876412885,4.0,14,"Restaurants, Mexican"
Anju,344 17 Ave SW,Calgary,AB,51.0379763,-114.07128780000001,4.0,150,"Korean, Restaurants"
Walmart,"5000 Highway 7 E, Unit Y006A",Markham,ON,43.867608000000004,-79.290876,2.0,15,"Department Stores, Fashion, Shopping"
Providence Gallery,601 Providence Rd,Charlotte,NC,35.20176970000001,-80.8244309,5.0,5,"Arts & Crafts, Art Galleries, Framing, Shopping, Arts & Entertainment"
AAA Bar,138 Adelaide Street E,Toronto,ON,43.6517065,-79.372833,3.5,115,"Barbeque, Nightlife, Restaurants, Bars, Pubs"
Toddy Shop,238 S Rainbow Blvd,Las Vegas,NV,36.1714234,-115.2452456,5.0,41,"Nightlife, Asian Fusion, Indian, Bars, Restaurants, Dive Bars, American (Traditional), Bar Crawl"
Victoria's Secret,6455 MacLeod Trail S,Calgary,AB,51.000745,-114.073676,3.5,10,"Lingerie, Beauty & Spas, Shopping, Women's Clothing, Cosmetics & Beauty Supply, Fashion"
Say Cheese! Pizza,3507 Cable Pl,Pittsburgh,PA,40.4366326,-79.953824,3.5,22,"Pizza, Restaurants"
Lenny's Burger,"1245 E Southern Ave, Ste 11",Mesa,AZ,33.391763,-111.80438329999998,3.5,151,"Food, Burgers, Restaurants"
BarBurrito - Yonge South,419 Yonge Street,Toronto,ON,43.6616128,-79.38316409999999,2.5,25,"Tex-Mex, Restaurants, Mexican, Fast Food"
Silver Spoon Take Out Catering,4800 Sheppard Avenue E,Scarborough,ON,43.791681200000006,-79.25189870000001,3.5,34,"Event Planning & Services, Caterers"
Atomic Comics,10215 N 28th Drive Suite A1,Phoenix,AZ,33.5790429,-112.12112900000001,2.0,5,"Shopping, Books, Mags, Music & Video, Comic Books, Hobby Shops"
Five Guys,3273 Steelyard Dr,Cleveland,OH,41.464527600000004,-81.6870377,4.0,20,"Fast Food, Restaurants, American (New), Burgers"
Sweetest Season Bakery & Cafe,1870 E Apache Blvd,Tempe,AZ,33.415089,-111.90524599999999,5.0,54,"Food, Pretzels, Coffee & Tea, Bakeries, Restaurants, Desserts"
AZ International Marketplace,1920 W Broadway Rd,Mesa,AZ,33.4088739505,-111.8726480752,3.5,71,"Food, Grocery, Ethnic Grocery, International Grocery"
Willow Park Wines & Spirits,10801 Bonaventure Drive SE,Calgary,AB,50.9557202,-114.06894309999998,4.5,35,"Food, Beer, Wine & Spirits"
Barista Espresso Bar,171 E Liberty Street,Toronto,ON,43.6387,-79.41772399999999,4.0,10,"Food, Coffee & Tea"
A&W,2000 Airport Road NE,Calgary,AB,51.130189,-114.00941,3.0,7,"Burgers, Breakfast & Brunch, Restaurants, Fast Food"
Peoples Jewellers - Chinook Centre,6455 McLeod Trail,Calgary,AB,50.9988137263,-114.0737864748,1.5,3,"Jewelry, Shopping"
Super 8 by Wyndham Copley Akron,"130 Montrose West Ave, Bldg B",Copley,OH,41.131214899999996,-81.6543038,4.0,9,"Event Planning & Services, Hotels & Travel, Hotels"
1886 Buffalo Cafe,187 Barclay Parade SW,Calgary,AB,51.0524291297,-114.0695074652,3.5,57,"Breakfast & Brunch, Cafes, Restaurants"
Mama Fu's Asian House,110 S Sharon Amity Rd,Charlotte,NC,35.17651,-80.79965,3.0,31,"Restaurants, Asian Fusion, Chinese"
Griddlecakes,3200 N Jones Blvd,Las Vegas,NV,36.2171468,-115.2253774,3.0,76,"Restaurants, Breakfast & Brunch"
Money Plays,"4755 W Flamingo Rd, Ste G",Las Vegas,NV,36.115007299999995,-115.2055433,4.0,113,"Adult Entertainment, Bars, Nightlife, Dive Bars"
Pizza Palermo,"5440 Centre Ave, Ste 3",Pittsburgh,PA,40.4563596,-79.9366429,3.0,63,"Pizza, Restaurants"
Umi,5847 Ellsworth Ave,Pittsburgh,PA,40.4571033,-79.92963449999999,4.0,136,"Japanese, Sushi Bars, Restaurants"
Walgreens,6650 E Lake Mead Blvd,Las Vegas,NV,36.196222399999996,-115.027971,3.5,10,"Convenience Stores, Shopping, Photography Stores & Services, Drugstores, Food, Cosmetics & Beauty Supply, Beauty & Spas"
Delta Hotels by Marriott Calgary Downtown,209 Fourth Avenue SE,Calgary,AB,51.048876127700005,-114.0596280992,3.5,27,"Ski Resorts, Hotels, Venues & Event Spaces, Hotels & Travel, Event Planning & Services"
Matthews Help Center & Thrift Shop,119 N Ames St,Matthews,NC,35.1186764,-80.72451679999999,3.0,3,"Local Services, Community Service/Non-Profit, Thrift Stores, Shopping"
Benedict's,"5555 E Bell Rd, Ste 6",Scottsdale,AZ,33.640001,-111.96063600000001,4.0,219,"Event Planning & Services, Cooking Schools, Specialty Schools, Coffee & Tea, Cafes, Caterers, Sandwiches, Breakfast & Brunch, Restaurants, Education, Food, Bakeries"
New Markham Villa,146 Old Kennedy Road,Markham,ON,43.8298718,-79.3012973,2.5,10,"Restaurants, Chinese, Dim Sum"
Sheetz,3025 Babcock Blvd,Pittsburgh,PA,40.514787,-80.009388,2.5,20,"Gas Stations, Convenience Stores, Food, Coffee & Tea, Automotive"
Best Buy,167 North Queen St.,Etobicoke,ON,43.6171686282,-79.5537239313,2.0,19,"Computers, Local Services, Electronics, Shopping, IT Services & Computer Repair"
Cartel Coffee Lab,"225 W University Dr, Ste 101",Tempe,AZ,33.4214126083,-111.94298028950001,4.0,719,"Food, Coffee & Tea, Breakfast & Brunch, Restaurants, Coffee Roasteries, Sandwiches"
Lao Laan-Xang Restaurant,1146 Williamson St,Madison,WI,43.0830979,-89.36491550000001,4.5,277,"Vegetarian, Restaurants, Thai, Laotian"
Pho Mi 88,"28 S Unionville Avenue, Unit 1060",Markham,ON,43.85673320000001,-79.3036464,3.0,36,"Restaurants, Food, Vietnamese"
Sam Jung,1865 Leslie Street,North York,ON,43.755120899999994,-79.36023309999999,3.5,22,"Korean, Restaurants, Japanese, Sushi Bars"
Glady's Restaurante Salvadoreño,"1423 Country Club Dr, Ste 1",Mesa,AZ,33.388363899999995,-111.83936940000001,4.5,65,"Restaurants, Salvadoran, Latin American"
The Spa,3752 Las Vegas Blvd S,Las Vegas,NV,36.1059694718,-115.1746505499,4.5,130,"Day Spas, Massage, Beauty & Spas, Hair Salons"
Cyclones Pitas,21380 Lorain Rd,Fairview Park,OH,41.444901,-81.857088,4.0,31,"Restaurants, American (Traditional), Middle Eastern, American (New)"
Square Cafe,1137 S Braddock Ave,Pittsburgh,PA,40.4321137573,-79.8932691965,4.0,463,"Breakfast & Brunch, Vegetarian, Restaurants, Food Trucks, American (Traditional), Coffee & Tea, Cafes, Food"
Eden's Market,99 Alfred St,Mount Lebanon,PA,40.3806685418,-80.0441339335,3.5,5,"Health & Medical, Food, International Grocery, Nutritionists, Restaurants, Gluten-Free, Specialty Food, Health Markets, Drugstores, Shopping"
H&M,1000 Ross Park Dr,Pittsburgh,PA,40.5300342,-80.00234250000001,3.0,5,"Fashion, Children's Clothing, Shopping, Women's Clothing, Men's Clothing"
Enzo's Italian Market,4420 Potters Rd,Stallings,NC,35.084610999999995,-80.698275,4.0,25,"Specialty Food, Food, Meat Shops"
Osaka Summerlin,7511 W Lake Mead Blvd,Las Vegas,NV,36.1956731299,-115.25734109620001,2.5,489,"Salad, Restaurants, Sushi Bars, Japanese"
Legs Beautiful,111 Yorkville Avenue,Toronto,ON,43.6707068,-79.3926276,1.5,7,"Accessories, Shopping, Women's Clothing, Fashion"
Clever Chefs,,Las Vegas,NV,36.1988542,-115.2659777,4.5,6,"Food Trucks, Food, Caterers, American (Traditional), Event Planning & Services, Restaurants"
The Lounge,"9832 N 7th St, Ste 3",Phoenix,AZ,33.5763074,-112.06557600000001,4.5,92,"Music Venues, Restaurants, Nightlife, Bars, Lounges, Arts & Entertainment, American (New)"
Publix,"2186 Cherry Rd, Ste 101",Rock Hill,SC,34.964766999999995,-80.996884,3.5,16,"Food, Grocery"
The Keg Steakhouse + Bar,3065 W Chandler Blvd,Chandler,AZ,33.3052029,-111.8964962,4.0,330,"Bars, Seafood, Nightlife, Steakhouses, Restaurants"
Dog & Bear Pub,1100 Queen Street W,Toronto,ON,43.643520200000005,-79.4227982,3.0,77,"Sports Bars, British, Bars, Burgers, Restaurants, Nightlife"
Metro,425 Bloor Street W,Toronto,ON,43.6662653982,-79.4050674997,2.0,43,"Grocery, Food"
Desert Ridge Pediatric Dentistry,5315 E High St,Phoenix,AZ,33.676170500000005,-111.9668742,4.5,41,"Dentists, Pediatric Dentists, Health & Medical"
Tubby Dog,"17 Avenue  SW, Suite 1022",Calgary,AB,51.037994,-114.08559699999999,3.5,139,"Restaurants, Hot Dogs"
Chow Chow Kitchen,14201 Madison Ave,Lakewood,OH,41.4770894,-81.79193559999999,4.0,83,"Restaurants, Comfort Food, Soul Food, Southern"
Aroma Espresso Bar,1090 Don Mills Road,Toronto,ON,43.734539,-79.345035,3.5,63,"Food, Coffee & Tea"
L'Express,3927 Rue Saint-Denis,Montréal,QC,45.5203941,-73.57434980000001,4.0,541,"Nightlife, French, Breakfast & Brunch, Restaurants, Bars"
Live 101.5,840 N Central Ave,Phoenix,AZ,33.4580474,-112.0742314,3.5,9,"Mass Media, Radio Stations"
BCBGMAXAZRIA,3663 Las Vegas Blvd S,Las Vegas,NV,36.1107901,-115.17141129999999,3.5,4,"Shoe Stores, Fashion, Women's Clothing, Shopping, Accessories"
Kabuki Japanese Restaurant,"2000 E Rio Salado Pkwy, #1051",Tempe,AZ,33.4329411363,-111.9056059281,3.5,625,"Asian Fusion, Sushi Bars, Restaurants, Japanese"
Taro's Fish,800 Sheppard Avenue E,Toronto,ON,43.7701935,-79.3746845,4.5,144,"Food, Specialty Food, Seafood Markets"
Paris Envy,"2502 E Camelback Rd, Ste 148d",Phoenix,AZ,33.5104258,-112.02849180000001,4.5,15,"Home Decor, Antiques, Shopping, Home & Garden"
VdeV,120 Ossington Avenue,Toronto,ON,43.647012200000006,-79.419987,4.0,5,"Home Decor, Shopping, Furniture Stores, Home & Garden"
Table 34,"600 E Warm Springs Rd, Ste 180",Las Vegas,NV,36.057432899999995,-115.1494979,4.0,275,"American (New), Restaurants"
Kevin's Nails For You,"72 Copper Creek Drive, Unit 107",Markham,ON,43.867239500000004,-79.2309291,2.0,13,"Nail Salons, Beauty & Spas"
La Medusa,1218 Rue Drummond,Montréal,QC,45.4979408,-73.573063,3.5,18,"Restaurants, Italian"
HomeSense,50 Ashtonbee Road,Toronto,ON,43.7300142034,-79.2897902637,3.0,10,"Shopping, Home Decor, Home & Garden"
Hampton Inn Tropicana,4975 S Dean Martin Dr,Las Vegas,NV,36.0996696536,-115.18330824280001,3.5,141,"Event Planning & Services, Airports, Hotels, Hotels & Travel"
Bulgogi Brothers,140 York Boulevard,Richmond Hill,ON,43.8476342,-79.3763881,3.0,31,"Restaurants, Korean"
SAQ,4008 Rue Saint-Denis,Montréal,QC,45.5205215,-73.5757832,4.0,7,"Beer, Wine & Spirits, Food"
Cabela's,1000 Cabela Dr,Fort Mill,SC,35.0991867557,-80.9333970513,3.5,36,"Hunting & Fishing Supplies, Fashion, Hobby Shops, Guns & Ammo, Outdoor Gear, Sports Wear, Shopping, Sporting Goods"
Toys R Us,8050 Concord Mills Blvd,Concord,NC,35.3710975,-80.71468490000001,2.5,13,"Food, Specialty Food, Candy Stores, Fashion, Shopping, Children's Clothing, Toy Stores"
Aloft Vaughan Mills,151 Bass Pro Mills Drive,Vaughan,ON,43.8228538,-79.5372926,3.0,13,"Hotels & Travel, Event Planning & Services, Hotels"
The Horny Toad,6738 E Cave Creek Rd,Cave Creek,AZ,33.833117,-111.93503500000001,3.5,247,"American (Traditional), Restaurants, Steakhouses"
Bill Luke CJDR,2425 W Camelback Rd,Phoenix,AZ,33.508424,-112.110354,2.5,482,"Towing, Automotive, Car Dealers, Auto Detailing, Body Shops, Auto Repair"
AAA - Charlotte,6600 Aaa Dr,Charlotte,NC,35.203544,-80.73316700000001,2.5,7,"Hotels & Travel, Automotive, Notaries, Insurance, Local Services, Roadside Assistance, Financial Services, Travel Services, Travel Agents"
Neonopolis,450 Fremont St,Las Vegas,NV,36.1700483495,-115.14066070129999,2.5,37,"Restaurants, American (New), Shopping Centers, Arts & Entertainment, Flowers & Gifts, Shopping, Cinema"
Faith Lutheran Theatre Company,2015 S Hualapai Way,Las Vegas,NV,36.153890000000004,-115.31680700000001,4.0,3,"Arts & Entertainment, Performing Arts"
Golden Horse Restaurant,"4580 Highway 7 E, Unit 3",Markham,ON,43.8625768,-79.3064813,3.0,68,"Chinese, Restaurants"
Carl's Jr,15144 N Northsight Blvd,Scottsdale,AZ,33.6238144021,-111.8961029391,2.5,18,"Fast Food, Restaurants, Burgers"
Paparazzi Grill,9050 W Post Rd,Las Vegas,NV,36.075571999999994,-115.290218,4.5,23,"Food, Restaurants, American (Traditional)"
City Lynx Gold Line,,Charlotte,NC,35.2270869,-80.8431267,4.5,3,"Transportation, Public Transportation, Hotels & Travel"
Espression Cafe,"321 S Casino Ctr Blvd, Ste 120",Las Vegas,NV,36.1673841,-115.1458384,4.5,91,"American (Traditional), American (New), Food, Restaurants, Cafes, Gelato, Coffee & Tea, Internet Cafes, Breakfast & Brunch, Burgers, Fast Food"
PussyCat Gelato,7134 E 5th Ave,Scottsdale,AZ,33.498540500000004,-111.9270743,5.0,89,"Food, Gelato"
B Spot - Horseshoe Casino,100 Public Sq,Cleveland,OH,41.4978734149,-81.692606658,2.5,34,"Burgers, Salad, Restaurants"
La Palette,492 Queen Street W,Toronto,ON,43.6479719,-79.40101130000001,4.0,215,"Bars, Restaurants, French, Beer, Wine & Spirits, Food, Nightlife, Desserts"
Mario's Bbq,2500 Hurontario Street,Mississauga,ON,43.5776532,-79.6143273,4.0,73,"Portuguese, Restaurants, Food, Barbeque"
The Habit Burger Grill,"4830 Blue Diamond Rd, Ste 130",Las Vegas,NV,36.0333979,-115.2071179,4.0,274,"Salad, Restaurants, Burgers, Sandwiches, Food, Food Trucks"
Ben & Jerry's Ice Cream,3790 Las Vegas Blvd S,Las Vegas,NV,36.1022287,-115.1745851,3.5,11,"Food Stands, Food, Restaurants, Ice Cream & Frozen Yogurt"
Pho Xua,1768 Street Clair Avenue W,Toronto,ON,43.674156879899996,-79.4612735346,3.5,34,"Thai, Restaurants, Vietnamese"
Sweet Tomatoes,375 N Stephanie St,Henderson,NV,36.0556942302,-115.0469222101,3.5,370,"Food, American (Traditional), Restaurants, Buffets, Soup, Vegetarian, Do-It-Yourself Food, Salad"
The Coffee Press,280 S Green Valley Pkwy,Henderson,NV,36.017363404,-115.07991626350001,4.5,49,"Restaurants, Cafes, Coffee & Tea, Food, Breakfast & Brunch, Internet Cafes, Sandwiches"
Golden Jade Restaurant,820 Denison Street,Markham,ON,43.8260021979,-79.3347062127,3.5,18,"Canadian (New), Restaurants, Chinese"
Bang Bang Ice Cream and Bakery,93a Ossington Avenue,Toronto,ON,43.64628629999999,-79.41947440000001,4.0,894,"Ice Cream & Frozen Yogurt, Desserts, Food"
Wei of Chocolate,,Phoenix,AZ,33.448263,-112.073821,4.0,5,"Specialty Food, Desserts, Chocolatiers & Shops, Local Flavor, Ethnic Food, Food, Farmers Market, Candy Stores"
Deseret Industries,4655 E Flamingo Rd,Las Vegas,NV,36.11414310000001,-115.0727212,3.5,25,"Thrift Stores, Shopping"
Lakewood Public Library,15425 Detroit Ave,Lakewood,OH,41.4846799,-81.80426240000001,4.0,38,"Public Services & Government, Libraries"
Sunshine Moon Peking Pub,4175 N Goldwater Blvd,Scottsdale,AZ,33.4960515,-111.9302928,3.5,31,"Chinese, Restaurants"
O'Aces Bar & Grill,4955 S Decatur Blvd,Las Vegas,NV,36.0989299,-115.208216,4.0,80,"Sports Bars, Restaurants, American (Traditional), Bars, Nightlife"
Taipei Station,"11 Fairburn Drive, Unit 12&15",Markham,ON,43.8480920066,-79.3486690521,2.0,17,"Taiwanese, Restaurants"
Roby Electric,205 Peachtree Dr S,Charlotte,NC,35.176316,-80.888049,4.0,23,"Local Services, Electricians, Generator Installation/Repair, Lighting Fixtures & Equipment, Shopping, Home & Garden, Appliances, Home Services"
Uncle Louie The Restaurant,31313 North Scottsdale Rd,Scottsdale,AZ,33.769442,-111.923468,3.5,99,"Italian, Restaurants"
Bistro La Bon,1322 Central Ave,Charlotte,NC,35.2205898,-80.81577170000001,4.0,493,"Breakfast & Brunch, Brasseries, Tapas/Small Plates, Desserts, Food, Mediterranean, Modern European, Restaurants"
Sweet Daddy Cupcakes,5000 S Arizona Mills Cir,Tempe,AZ,33.384887843099996,-111.9639056429,4.0,52,"Event Planning & Services, Desserts, Caterers, Bakeries, Cupcakes, Food"
Natural Grocers,"13802 N Scottsdale Rd, Unit 110",Scottsdale,AZ,33.611429202,-111.9260650257,4.0,41,"Organic Stores, Shopping, Farmers Market, Vitamins & Supplements, Food, Grocery"
Abuelo's,3440 W Chandler Blvd,Chandler,AZ,33.3062063129,-111.9019562565,3.5,429,"Tex-Mex, Mexican, Restaurants, Mass Media"
Black Camel,4 Crescent Road,Toronto,ON,43.677122232799995,-79.38920971430001,4.5,309,"Restaurants, Sandwiches"
Solo Maria Ristorante,10610 Bayview Avenue,Richmond Hill,ON,43.8901105,-79.41971059999999,3.5,10,"Italian, Restaurants"
Popped,"9480 S Eastern Ave, Ste 110",Las Vegas,NV,36.0171469,-115.1171168,4.5,213,"Desserts, Popcorn Shops, Flowers & Gifts, Shopping, Food, Chocolatiers & Shops, Specialty Food, Candy Stores"
Home & Away,1331  17th Avenue SW,Calgary,AB,51.037638799999996,-114.0926576,3.5,50,"Bars, American (Traditional), Sports Bars, Restaurants, Nightlife"
Ticoz Latin Kitchen,5114 N 7th St,Phoenix,AZ,33.511677977,-112.06534236629999,4.0,455,"Caribbean, Restaurants, Mexican, Latin American"
Rock Bottom Restaurant & Brewery,171 E Bridge St,Homestead,PA,40.409571,-79.9151688,3.0,228,"Restaurants, Breweries, Food, American (Traditional)"
Dineen Coffee,140 Yonge St,Toronto,ON,43.6511564284,-79.3789627553,4.0,316,"Food, Coffee & Tea"
Marshall's,126 John Street,Toronto,ON,43.648761,-79.390834,3.5,16,"Fashion, Shopping, Department Stores"
Sam's Sun Sandwich,2616 Brownsville Rd,Pittsburgh,PA,40.3849545,-79.97846899999999,4.5,34,"Sandwiches, Restaurants, Mediterranean"
La Casa Blanca,24605 S McQueen Rd,Chandler,AZ,33.2240094,-111.82355520000002,3.0,196,"Mexican, Restaurants, Breakfast & Brunch"
Miracle Mile Delicatessen,4433 N 16th St,Phoenix,AZ,33.5017123,-112.04721780000001,4.5,243,"Sandwiches, Restaurants, Delis, American (Traditional)"
Restaurant Ruby Rouge,1008 Rue Clark,Montréal,QC,45.507366999999995,-73.559772,3.0,81,"Chinese, Shopping, Restaurants, Cantonese, Home & Garden, Dim Sum, Kitchen & Bath"
Firehouse Subs,"9921 W Charleston Blvd, Ste 4",Las Vegas,NV,36.1579322805,-115.3133496307,4.0,103,"Delis, Fast Food, Sandwiches, Restaurants"
Top Line Pest Eliminators,6356 Maratea Ave,Las Vegas,NV,36.279833,-115.26159550000001,5.0,20,"Pest Control, Local Services"
Nico Heirloom Kitchen,366 N Gilbert Rd,Gilbert,AZ,33.356545000000004,-111.789999,4.0,403,"Nightlife, Cocktail Bars, Breakfast & Brunch, Italian, Restaurants, Bars"
Café Berlin,4850 W Sunset Rd,Las Vegas,NV,36.0724469893,-115.2071428299,4.5,518,"German, Restaurants, Cafes"
Queens Mini Mart,1666 Queen St W,Toronto,ON,43.6393032,-79.4437495,4.0,3,"Convenience Stores, Food"
Whole Foods Market,13998 Cedar Rd,University Heights,OH,41.50088970000001,-81.5368155,4.0,100,"Food, Specialty Food, Grocery, Health Markets, Organic Stores"
LCBO,1520 Major MacKenzie Drive E,Richmond Hill,ON,43.8806771,-79.39252859999999,3.5,6,"Food, Beer, Wine & Spirits"
Maccaran Airport Car Rental Return,220 East Warm Springs Rd,Las Vegas,NV,36.0602088012,-115.16418298299999,4.0,7,"Car Rental, Hotels & Travel"
Soul Cafe,23 Drewy Avenue,Toronto,ON,43.786628953299996,-79.4183974341,4.0,78,"Restaurants, Soul Food, Desserts, Food, Coffee & Tea"
Seoul Zimzilbang Korean Sauna,382 Magnetic Dr,Toronto,ON,43.782499,-79.47423859999999,3.5,57,"Day Spas, Massage, Beauty & Spas"
Visit Pittsburgh,"120 5th Ave, Fl 1, HighMark Building",Pittsburgh,PA,40.4421996969,-80.003654137,4.5,4,"Travel Services, Gift Shops, Shopping, Flowers & Gifts, Hotels & Travel"
Toys R Us,1 Bass Pro Mills Drive,Concord,ON,43.825726,-79.538287,2.5,10,"Fashion, Shopping, Baby Gear & Furniture, Toy Stores, Children's Clothing"
China Cottage Restaurant,5985 Steeles Ave E,Scarborough,ON,43.8351749646,-79.2533680632,3.5,63,"Restaurants, Indian, Halal, Thai, Hakka, Pakistani, Chinese"
Einstein Bros,7541 W Lake Mead Blvd,Las Vegas,NV,36.195608,-115.2610055,2.0,98,"Restaurants, Mexican, Food, Bagels"
First Watch,"6149 N Scottsdale Rd, Ste 171",Scottsdale,AZ,33.5266038,-111.924627,4.0,82,"Restaurants, Breakfast & Brunch, Cafes, American (Traditional)"
Hi-Coffee Cafe,"90 S Stephanie St, Ste 150",Henderson,NV,36.0254348939,-115.0467334683,4.5,258,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Cafes, Juice Bars & Smoothies, Bubble Tea, Desserts, Patisserie/Cake Shop, Specialty Food, Bakeries"
Pole Position Raceway,4175 S Arville St,Las Vegas,NV,36.114252,-115.20021709999999,3.5,163,"Arts & Entertainment, Amusement Parks, Arcades, Go Karts, Active Life"
Four Seasons Dental Spa,"8855 W Flamingo Rd, Ste 101",Las Vegas,NV,36.1144065,-115.28504280000001,4.0,99,"Health & Medical, Skin Care, Cosmetic Dentists, General Dentistry, Periodontists, Beauty & Spas, Dentists, Medical Spas, Orthodontists"
Province Urban Kitchen & Bar,333 N Central Ave,Phoenix,AZ,33.4517282,-112.073067,4.0,240,"Restaurants, Lounges, Burgers, Nightlife, Breakfast & Brunch, American (New), Bars"
McDonald's,3755 Las Vegas Blvd S,Las Vegas,NV,36.1054938719,-115.17229100850001,3.5,53,"Fast Food, Restaurants, Burgers"
Village Tavern,8787 N Scottsdale Rd,Scottsdale,AZ,33.5643780085,-111.9244696232,4.0,366,"Steakhouses, American (Traditional), Burgers, American (New), Restaurants, Bars, Nightlife"
Sake Rok,3786 Las Vegas Blvd S,Las Vegas,NV,36.1026743002,-115.1753211848,4.0,822,"Asian Fusion, Restaurants, Bars, Japanese, Sushi Bars, Nightlife"
